FID,cnuc,nome_uc,area_ha,acao,tipo,satelite,obs,juliano,data,ano,mes_nome,mes_num,categoria,local,area_uc,area_ent,bioma,gr_nome,ngi,cr,GlobalID,Shape__Are,Shape__Len,Shape__Area,Shape__Length,ct
360514,0000.00.0168,PARNA do Araguaia,274.785278112539,incendio,incendio,planet, ,217,8/6/2025 12:00:00 AM,2025,ago,08,incendio,interior,274.785278112539,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,2856940.15380859,11527.6102032193, 
360515,0000.00.0168,PARNA do Araguaia,134.740819332068,incendio,incendio,planet, ,217,8/6/2025 12:00:00 AM,2025,ago,08,incendio,interior,134.740819332068,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,1402131.14453125,6809.54639346341, 
360516,0000.00.0139,PARNA da Chapada dos Veadeiros,1062.98684435433,incendio,incendio,planet, ,312,11/13/2025 12:00:00 AM,2025,nov,11,incendio,interior,1062.98684435433,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,11353160.1962891,21191.0188297494, 
360517,0000.00.0168,PARNA do Araguaia,4.34910951267039,incendio,incendio,planet, ,217,8/6/2025 12:00:00 AM,2025,ago,08,incendio,interior,4.34910951267039,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,45258.5141601563,1208.62648472228, 
360518,0000.00.0168,PARNA do Araguaia,86.4607841676493,incendio,incendio,planet, ,217,10/26/2025 12:00:00 AM,2025,out,10,incendio,interior,86.4607841676493,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,899427.895996094,8981.49367424603, 
360519,0000.00.0139,PARNA da Chapada dos Veadeiros,27.191689581409,incendio,incendio,planet, ,317,11/18/2025 12:00:00 AM,2025,nov,11,incendio,interior,27.191689581409,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,290387.270996094,3081.576417301, 
360520,0000.00.0139,PARNA da Chapada dos Veadeiros,85.7174487338157,incendio,incendio,planet, ,317,11/18/2025 12:00:00 AM,2025,nov,11,incendio,interior,85.7174487338157,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,915330.080078125,7403.90003166985, 
360521,0000.00.0139,PARNA da Chapada dos Veadeiros,31.0280247530708,incendio,incendio,planet, ,317,11/18/2025 12:00:00 AM,2025,nov,11,incendio,interior,31.0280247530708,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,331350.418457031,3885.32983737916, 
360522,0000.00.0139,PARNA da Chapada dos Veadeiros,36.3213681379631,incendio,incendio,planet, ,317,11/18/2025 12:00:00 AM,2025,nov,11,incendio,interior,36.3213681379631,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,387990.9921875,4118.64779783066, 
360523,0000.00.0139,PARNA da Chapada dos Veadeiros,490.210612737816,incendio,incendio,planet, ,317,11/18/2025 12:00:00 AM,2025,nov,11,incendio,interior,490.210612737816,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,5236448.875,16755.6228085566, 
360524,0000.00.0139,PARNA da Chapada dos Veadeiros,50.4999493036406,incendio,incendio,planet, ,317,11/18/2025 12:00:00 AM,2025,nov,11,incendio,interior,50.4999493036406,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,539310.610839844,3405.72244228387, 
360525,0000.00.0137,PARNA da Chapada Diamantina,102.665537470983,incendio,incendio,planet, ,320,11/18/2025 12:00:00 AM,2025,nov,11,incendio,interior,102.665537470983,0,CAATINGA,GR 2 - NORDESTE,-, ,,,,1087321.98388672,5377.28677091057,CT Salvador
360526,0000.00.0139,PARNA da Chapada dos Veadeiros,702.891499529573,gestao de ignicao natural,manejo,planet,Fogo de raio do dia 18/11,322,11/18/2025 12:00:00 AM,2025,nov,11,manejo,interior,702.891499529573,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,7504316.3671875,27277.9487750808, 
360527,0000.00.0137,PARNA da Chapada Diamantina,575.437085798975,gestao de ignicao natural,manejo,planet,Fogo de raio do dia 07/11,311,11/18/2025 12:00:00 AM,2025,nov,11,manejo,interior,575.437085798975,0,CAATINGA,GR 2 - NORDESTE,-, ,,,,6107729.76074219,14265.1332497635,CT Salvador
360528,0000.00.0137,PARNA da Chapada Diamantina,539.012750882937,incendio,incendio,planet, ,321,11/18/2025 12:00:00 AM,2025,nov,11,incendio,interior,539.012750882937,0,CAATINGA,GR 2 - NORDESTE,-, ,,,,5705070.42773438,16127.9022288668,CT Salvador
360529,0000.00.0024,APA Meandros do Rio Araguaia,324.106880832746,incendio,incendio,planet, ,321,11/20/2025 12:00:00 AM,2025,nov,11,incendio,interior,324.106880832746,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Meandros do Rio Araguaia, ,,,,3435973.44824219,10603.1920517718, 
360530,0000.00.0024,APA Meandros do Rio Araguaia,441.052212400619,incendio,incendio,planet, ,321,11/20/2025 12:00:00 AM,2025,nov,11,incendio,interior,441.052212400619,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Meandros do Rio Araguaia, ,,,,4674290.35693359,16039.3995652324, 
360531,0000.00.0024,APA Meandros do Rio Araguaia,4.10993280828109,incendio,incendio,planet, ,319,11/20/2025 12:00:00 AM,2025,nov,11,incendio,interior,4.10993280828109,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Meandros do Rio Araguaia, ,,,,43601.0541992188,821.230825080358, 
360532,0000.00.0024,APA Meandros do Rio Araguaia,7.65312043463973,incendio,incendio,planet, ,319,11/20/2025 12:00:00 AM,2025,nov,11,incendio,interior,7.65312043463973,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Meandros do Rio Araguaia, ,,,,81191.0122070313,1545.79030745436, 
360533,0000.00.0024,APA Meandros do Rio Araguaia,633.565455576248,incendio,incendio,planet, ,321,11/20/2025 12:00:00 AM,2025,nov,11,incendio,interior,633.565455576248,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Meandros do Rio Araguaia, ,,,,6718771.92480469,20334.7257282588, 
360534,0000.00.0065,ESEC de Uruçuí-Una,37.415171306065,queima controlada,manejo,planet,Queima do dia 05/11,309,11/17/2025 12:00:00 AM,2025,nov,11,manejo,interior,37.415171306065,0,CERRADO,GR 2 - NORDESTE,-, ,,,,385482.219726563,3475.70671408327,CT Fortaleza
360535,0000.00.0065,ESEC de Uruçuí-Una,114.637527964261,incendio,incendio,planet, ,318,11/17/2025 12:00:00 AM,2025,nov,11,incendio,interior,114.637527964261,0,CERRADO,GR 2 - NORDESTE,-, ,,,,1182443.92724609,5390.54983148507,CT Fortaleza
360536,0000.00.0024,APA Meandros do Rio Araguaia,803.078979532468,incendio,incendio,planet, ,319,11/20/2025 12:00:00 AM,2025,nov,11,incendio,interior,803.078979532468,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Meandros do Rio Araguaia, ,,,,8518462.890625,15716.0555155339, 
360537,0000.00.0024,APA Meandros do Rio Araguaia,165.180657996636,incendio,incendio,planet, ,319,11/20/2025 12:00:00 AM,2025,nov,11,incendio,interior,165.180657996636,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Meandros do Rio Araguaia, ,,,,1752210.35498047,7235.86460636753, 
360538,0000.00.0024,APA Meandros do Rio Araguaia,25.3872463895685,incendio,incendio,planet, ,319,11/20/2025 12:00:00 AM,2025,nov,11,incendio,interior,25.3872463895685,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Meandros do Rio Araguaia, ,,,,269331.985351563,2991.81437557368, 
360539,0000.00.0024,APA Meandros do Rio Araguaia,23.7260288898692,incendio,incendio,planet, ,319,11/20/2025 12:00:00 AM,2025,nov,11,incendio,interior,23.7260288898692,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Meandros do Rio Araguaia, ,,,,251706.269042969,2498.61148827004, 
360540,0000.00.0024,APA Meandros do Rio Araguaia,53.889248885051,incendio,incendio,planet, ,319,11/20/2025 12:00:00 AM,2025,nov,11,incendio,interior,53.889248885051,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Meandros do Rio Araguaia, ,,,,571704.939941406,5905.28742212148, 
360541,0000.00.0024,APA Meandros do Rio Araguaia,194.760778279176,incendio,incendio,planet, ,321,11/20/2025 12:00:00 AM,2025,nov,11,incendio,interior,194.760778279176,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Meandros do Rio Araguaia, ,,,,2066404.83105469,10106.9906541611, 
360542,0000.00.0024,APA Meandros do Rio Araguaia,7.56370815197166,incendio,incendio,planet, ,321,11/20/2025 12:00:00 AM,2025,nov,11,incendio,interior,7.56370815197166,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Meandros do Rio Araguaia, ,,,,80255.6479492188,1289.7425199174, 
360543,0000.00.0024,APA Meandros do Rio Araguaia,1.62094269708835,incendio,incendio,planet, ,321,11/20/2025 12:00:00 AM,2025,nov,11,incendio,interior,1.62094269708835,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Meandros do Rio Araguaia, ,,,,17198.9868164063,501.274212527881, 
360544,0000.00.0024,APA Meandros do Rio Araguaia,5.47681630244731,incendio,incendio,planet, ,321,11/20/2025 12:00:00 AM,2025,nov,11,incendio,interior,5.47681630244731,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Meandros do Rio Araguaia, ,,,,58113.0629882813,1476.03547632594, 
360545,0000.00.0065,ESEC de Uruçuí-Una,97.0018360536573,incendio,incendio,planet, ,317,11/17/2025 12:00:00 AM,2025,nov,11,incendio,interior,97.0018360536573,0,CERRADO,GR 2 - NORDESTE,-, ,,,,1000555.18994141,5764.89030175025,CT Fortaleza
360546,0000.00.0065,ESEC de Uruçuí-Una,138.545715232691,incendio,incendio,planet, ,316,11/17/2025 12:00:00 AM,2025,nov,11,incendio,interior,138.545715232691,0,CERRADO,GR 2 - NORDESTE,-, ,,,,1427897.25634766,6539.56841910805,CT Fortaleza
360547,0000.00.0065,ESEC de Uruçuí-Una,20.1906419116289,incendio,incendio,planet, ,318,11/17/2025 12:00:00 AM,2025,nov,11,incendio,interior,20.1906419116289,0,CERRADO,GR 2 - NORDESTE,-, ,,,,208276.37890625,2915.17333627125,CT Fortaleza
360548,0000.00.0065,ESEC de Uruçuí-Una,98.4747666355583,queima controlada,manejo,planet,Queima do dia 13/11,317,11/17/2025 12:00:00 AM,2025,nov,11,manejo,interior,98.4747666355583,0,CERRADO,GR 2 - NORDESTE,-, ,,,,1014538.17480469,6748.68147879668,CT Fortaleza
360549,0000.00.0065,ESEC de Uruçuí-Una,0.839824676797589,incendio,incendio,planet, ,317,11/17/2025 12:00:00 AM,2025,nov,11,incendio,interior,0.839824676797589,0,CERRADO,GR 2 - NORDESTE,-, ,,,,8650.70556640625,471.733926411794,CT Fortaleza
360550,0000.00.0065,ESEC de Uruçuí-Una,14.0243813095578,incendio,incendio,planet, ,317,11/17/2025 12:00:00 AM,2025,nov,11,incendio,interior,14.0243813095578,0,CERRADO,GR 2 - NORDESTE,-, ,,,,144463.004394531,1998.60403477812,CT Fortaleza
360551,0000.00.0065,ESEC de Uruçuí-Una,168.789599593825,incendio,incendio,planet, ,316,11/17/2025 12:00:00 AM,2025,nov,11,incendio,interior,168.789599593825,0,CERRADO,GR 2 - NORDESTE,-, ,,,,1741175.43554688,10282.4659963938,CT Fortaleza
360552,0000.00.0065,ESEC de Uruçuí-Una,81.8438397490374,incendio,incendio,planet, ,320,11/17/2025 12:00:00 AM,2025,nov,11,incendio,interior,81.8438397490374,0,CERRADO,GR 2 - NORDESTE,-, ,,,,844121.211914063,6735.30696303159,CT Fortaleza
360553,0000.00.0065,ESEC de Uruçuí-Una,139.226523627481,queima controlada,manejo,planet,Queima do dia 13/11,315,11/17/2025 12:00:00 AM,2025,nov,11,manejo,interior,139.226523627481,0,CERRADO,GR 2 - NORDESTE,-, ,,,,1435567.4140625,6087.41581850468,CT Fortaleza
360554,0000.00.0065,ESEC de Uruçuí-Una,9.14920193106241,incendio,incendio,planet, ,315,11/17/2025 12:00:00 AM,2025,nov,11,incendio,interior,9.14920193106241,0,CERRADO,GR 2 - NORDESTE,-, ,,,,94341.0517578125,1247.60453273711,CT Fortaleza
360555,0000.00.0065,ESEC de Uruçuí-Una,19.7818404884152,incendio,incendio,planet, ,315,11/17/2025 12:00:00 AM,2025,nov,11,incendio,interior,19.7818404884152,0,CERRADO,GR 2 - NORDESTE,-, ,,,,204004.603515625,2614.28436561355,CT Fortaleza
360556,0000.00.0139,PARNA da Chapada dos Veadeiros,47.6214588778952,incendio,incendio,planet, ,317,11/20/2025 12:00:00 AM,2025,nov,11,incendio,interior,47.6214588778952,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,508506.677246094,4704.42998222125, 
360557,0000.00.0139,PARNA da Chapada dos Veadeiros,260.616315169854,incendio,incendio,planet, ,322,11/20/2025 12:00:00 AM,2025,nov,11,incendio,interior,260.616315169854,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,2787078.16308594,7529.6152947556, 
360558,0000.00.0139,PARNA da Chapada dos Veadeiros,106.227248918889,incendio,incendio,planet, ,318,11/20/2025 12:00:00 AM,2025,nov,11,incendio,interior,106.227248918889,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,1134055.44580078,7384.12789902849, 
360559,0000.00.0139,PARNA da Chapada dos Veadeiros,22.8933524766353,incendio,incendio,planet, ,320,11/20/2025 12:00:00 AM,2025,nov,11,incendio,interior,22.8933524766353,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,244327.405761719,2048.63902156488, 
360560,0000.00.0165,PARNA de São Joaquim,148.843753207085,incendio,incendio,planet, ,315,11/15/2025 12:00:00 AM,2025,nov,11,incendio,interior,148.843753207085,0,MATA ATLÂNTICA,GR 5 - SUL,-, ,,,,1921560.45117188,7470.60457148318, 
360561,0000.00.0206,REBIO do Guaporé,1938.83104673253,gestao de ignicao natural,manejo,planet,Fogo de raio do dia 05/11,309,11/16/2025 12:00:00 AM,2025,nov,11,manejo,interior,1938.83104673253,0,AMAZÔNIA,GR 1 - NORTE,Núcleo de Gestão Integrada - ICMBio Cautário-Guaporé, ,,,,20453634.2070313,42881.0108528157,CT Porto Velho
360562,0000.00.0206,REBIO do Guaporé,10.2364650675109,gestao de ignicao natural,manejo,planet,Fogo de raio do dia 08/11,312,11/16/2025 12:00:00 AM,2025,nov,11,manejo,interior,10.2364650675109,0,AMAZÔNIA,GR 1 - NORTE,Núcleo de Gestão Integrada - ICMBio Cautário-Guaporé, ,,,,108134.345703125,2158.80961272579,CT Porto Velho
360563,0000.00.0206,REBIO do Guaporé,112.477789060031,gestao de ignicao natural,manejo,planet,Fogo de raio do dia 08/11,312,11/16/2025 12:00:00 AM,2025,nov,11,manejo,interior,112.477789060031,0,AMAZÔNIA,GR 1 - NORTE,Núcleo de Gestão Integrada - ICMBio Cautário-Guaporé, ,,,,1188026.28417969,13424.4811593523,CT Porto Velho
360564,0000.00.0206,REBIO do Guaporé,0.786928838376669,gestao de ignicao natural,manejo,planet,Fogo de raio do dia 08/11,312,11/16/2025 12:00:00 AM,2025,nov,11,manejo,interior,0.786928838376669,0,AMAZÔNIA,GR 1 - NORTE,Núcleo de Gestão Integrada - ICMBio Cautário-Guaporé, ,,,,8311.8251953125,410.304550989791,CT Porto Velho
360565,0000.00.0206,REBIO do Guaporé,234.531740315384,gestao de ignicao natural,manejo,planet,Fogo de raio do dia 08/11,312,11/16/2025 12:00:00 AM,2025,nov,11,manejo,interior,234.531740315384,0,AMAZÔNIA,GR 1 - NORTE,Núcleo de Gestão Integrada - ICMBio Cautário-Guaporé, ,,,,2477252.93066406,15822.5320194917,CT Porto Velho
360566,0000.00.0206,REBIO do Guaporé,5.8875714042126,gestao de ignicao natural,manejo,planet,Fogo de raio do dia 05/11,309,11/16/2025 12:00:00 AM,2025,nov,11,manejo,interior,5.8875714042126,0,AMAZÔNIA,GR 1 - NORTE,Núcleo de Gestão Integrada - ICMBio Cautário-Guaporé, ,,,,62117.623046875,1599.34992474983,CT Porto Velho
360567,0000.00.0065,ESEC de Uruçuí-Una,116.700047058493,incendio,incendio,planet, ,323,11/23/2025 12:00:00 AM,2025,nov,11,incendio,interior,116.700047058493,0,CERRADO,GR 2 - NORDESTE,-, ,,,,1203891.69726563,5253.45046074977,CT Fortaleza
360568,0000.00.0089,FLONA de Caxiuanã,48.0968447085606,queima controlada,manejo,planet,Queima do dia 02/12,336,12/28/2025 12:00:00 AM,2025,dez,12,manejo,interior,48.0968447085606,0,AMAZÔNIA,GR 1 - NORTE,Núcleo de Gestão Integrada - ICMBio Breves,CR Belém,,,,484923.453369141,4341.47329972012,CT Belém
360569,0000.00.0168,PARNA do Araguaia,671.793399187323,queima controlada,manejo,planet,Queima do dia 16/11,320,11/23/2025 12:00:00 AM,2025,nov,11,manejo,interior,671.793399187323,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,6983968.44873047,19671.4264384042, 
360570,0000.00.0089,FLONA de Caxiuanã,40.55063808234,queima controlada,manejo,planet,Queima do dia 24/11,324,12/28/2025 12:00:00 AM,2025,dez,12,manejo,interior,40.55063808234,0,AMAZÔNIA,GR 1 - NORTE,Núcleo de Gestão Integrada - ICMBio Breves,CR Belém,,,,408860.667480469,5277.96229090087,CT Belém
360571,0000.00.0065,ESEC de Uruçuí-Una,575.45159662475,incendio,incendio,planet, ,321,11/23/2025 12:00:00 AM,2025,nov,11,incendio,interior,575.45159662475,0,CERRADO,GR 2 - NORDESTE,-, ,,,,5938208.86474609,21076.8212144052,CT Fortaleza
360572,0000.00.0027,APA Morro da Pedreira,215.552269529201,incendio,incendio,planet, ,359,12/26/2025 12:00:00 AM,2025,dez,12,incendio,interior,215.552269529201,0,CERRADO,GR 4 - SUDESTE,Núcleo de Gestão Integrada - ICMBio Cipó-Pedreira, ,,,,2439510.69628906,10680.1223815817, 
360573,0000.00.0137,PARNA da Chapada Diamantina,58.9433660499436,incendio,incendio,planet, ,350,12/28/2025 12:00:00 AM,2025,dez,12,incendio,interior,58.9433660499436,0,CAATINGA,GR 2 - NORDESTE,-, ,,,,625927.597167969,4078.60496170311,CT Salvador
360574,0000.00.0139,PARNA da Chapada dos Veadeiros,129.578060515683,incendio,incendio,planet, ,346,12/25/2025 12:00:00 AM,2025,dez,12,incendio,interior,129.578060515683,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,1382260.60205078,9216.01574819882, 
360575,0000.00.0139,PARNA da Chapada dos Veadeiros,659.193862844657,incendio,incendio,planet, ,361,12/27/2025 12:00:00 AM,2025,dez,12,incendio,interior,659.193862844657,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,7043505.87158203,24195.0047411104, 
360576,0000.00.0169,PARNA do Cabo Orange,282.255862078686,incendio,incendio,planet, ,342,12/23/2025 12:00:00 AM,2025,dez,12,incendio,interior,282.255862078686,0,AMAZÔNIA,GR 1 - NORTE,-,CR Belém,,,,2851468.7401123,9955.95514976851,CT Belém
360577,0000.00.0286,RESEX de Recanto das Araras de Terra Ronca,68.8066272788971,incendio,incendio,planet, ,337,12/25/2025 12:00:00 AM,2025,dez,12,incendio,interior,68.8066272788971,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Mata Grande/Terra Ronca, ,,,,733173.482421875,6009.67468533331, 
360578,0000.00.3136,PARNA da Serra do Gandarela,182.85543941467,incendio,incendio,planet, ,360,12/30/2025 12:00:00 AM,2025,dez,12,incendio,interior,182.85543941467,0,MATA ATLÂNTICA,GR 4 - SUDESTE,-, ,,,,2086467.10058594,13173.8998019253, 
360579,0000.00.0076,ESEC Serra Geral do Tocantins,468.172352900517,queima prescrita,manejo,planet,Queima do dia 20/06,171,6/29/2025 12:00:00 AM,2025,jun,06,manejo,interior,468.172352900517,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,4875714.85839844,20428.6048032129, 
360580,0000.00.0089,FLONA de Caxiuanã,10.3527543685139,queima controlada,manejo,planet,Queima do dia 17/11,351,12/28/2025 12:00:00 AM,2025,dez,12,manejo,interior,10.3527543685139,0,AMAZÔNIA,GR 1 - NORTE,Núcleo de Gestão Integrada - ICMBio Breves,CR Belém,,,,104381.57043457,2312.86630306014,CT Belém
360581,0000.00.0076,ESEC Serra Geral do Tocantins,1057.4117482341,incendio,incendio,planet, ,305,10/28/2025 12:00:00 AM,2025,out,10,incendio,interior,1057.4117482341,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,11012794.0620117,21565.6530094682, 
360582,0000.00.0148,PARNA da Serra do Cipó,1127.64422397868,incendio,incendio,planet,Imagem planet de 02/01/2026,361,12/31/2025 12:00:00 AM,2025,dez,12,incendio,interior,1127.64422397868,0,CERRADO,GR 4 - SUDESTE,Núcleo de Gestão Integrada - ICMBio Cipó-Pedreira, ,,,,12727494.9414063,22180.3188010167, 
360583,0000.00.0027,APA Morro da Pedreira,74.342149921104,incendio,incendio,planet,Imagem planet de 02/01/2026,361,12/31/2025 12:00:00 AM,2025,dez,12,incendio,interior,74.342149921104,0,CERRADO,GR 4 - SUDESTE,Núcleo de Gestão Integrada - ICMBio Cipó-Pedreira, ,,,,838946.479492188,7381.22340542561, 
360584,0000.00.0023,APA do Planalto Central,31.1827687766094,incendio,incendio,planet, ,357,12/31/2025 12:00:00 AM,2025,dez,12,incendio,interior,31.1827687766094,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,337226.189453125,4495.78274142873, 
360585,0000.00.0028,APA das Nascentes do Rio Vermelho,263.590870349753,incendio,incendio,planet, ,225,8/18/2025 12:00:00 AM,2025,ago,08,incendio,interior,263.590870349753,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Mambaí, ,,,,2828330.34716797,18134.2751114413, 
360586,0000.00.0272,PARNA da Chapada das Mesas,223.310454680508,queima controlada,manejo,planet,Queima do dia 27/12 / Imagem do dia 12/01/2026,360,12/31/2025 12:00:00 AM,2025,dez,12,manejo,interior,223.310454680508,0,CERRADO,GR 2 - NORDESTE,-, ,,,,2283897.99243164,8121.05343199361,CT Fortaleza
360587,0000.00.0076,ESEC Serra Geral do Tocantins,142.131898235826,incendio,incendio,planet, ,363,12/31/2025 12:00:00 AM,2025,dez,12,incendio,interior,142.131898235826,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,1484796.52587891,12656.0980342719, 
360588,0000.00.0219,REVIS das Veredas do Oeste Baiano,234.492140188072,incendio,incendio,planet, ,262,9/21/2025 12:00:00 AM,2025,set,09,incendio,interior,234.492140188072,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Mambaí, ,,,,2504781.38037109,13761.8699596319, 
360589,0000.00.0028,APA das Nascentes do Rio Vermelho,13.0520790284819,incendio,incendio,planet, ,318,11/15/2025 12:00:00 AM,2025,nov,11,incendio,interior,13.0520790284819,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Mambaí, ,,,,140055.83203125,2628.42074076322, 
360590,0000.00.0219,REVIS das Veredas do Oeste Baiano,95.9241530397768,incendio,incendio,planet, ,294,11/15/2025 12:00:00 AM,2025,nov,11,incendio,interior,95.9241530397768,0,CERRADO,GR 3 - CENTRO-OESTE,Núcleo de Gestão Integrada - ICMBio Mambaí, ,,,,1026765.30664063,4703.13672386727, 
360591,0000.00.0139,PARNA da Chapada dos Veadeiros,95.8424187355117,incendio,incendio,planet,Imagem do dia 11/01/2026,362,12/31/2025 12:00:00 AM,2025,dez,12,incendio,interior,95.8424187355117,0,CERRADO,GR 3 - CENTRO-OESTE,-, ,,,,1023984.93798828,7892.36410388944, 
360592,0000.00.0272,PARNA da Chapada das Mesas,56.1564451777243,queima controlada,manejo,planet,Queima do dia 26/12 / Imagem do dia 12/01/2026,361,12/31/2025 12:00:00 AM,2025,dez,12,manejo,interior,56.1564451777243,0,CERRADO,GR 2 - NORDESTE,-, ,,,,574247.718994141,3944.30163163454,CT Fortaleza
